title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
Barbie,Barbie,19 juillet 2023,1h 54min,"Aventure,Comédie,Famille","U.S.A.,Grande-Bretagne","2,9",18543,1964,Greta Gerwig,"Margot Robbie,Ryan Gosling,America Ferrera,Simu Liu,Ariana Greenblatt,Kingsley Ben-Adir,Issa Rae,Michael Cera,Emma Mackey,Hari Nef,Will Ferrell,Kate McKinnon,Nicola Coughlan,Helen Mirren,Alexandra Shipp,Ritu Arya,Ncuti Gatwa,Emerald Fennell,John Cena,Rhea Perlman,Annie Mumolo,Connor Swindells,Sharon Rooney,Ana Cruz Kayne,Jamie Demetriou,Scott Evans (XIX),Marisa Abela,Mckenna Roberts","Mark Ronson,Andrew Wyatt (II)","A Barbie Land, vous êtes un être parfait dans un monde parfait. Sauf si vous êtes en crise existentielle, ou si vous êtes Ken.",https://fr.web.img2.acsta.net/c_310_420/pictures/23/06/16/12/04/4590179.jpg,https://www.allocine.fr/film/fichefilm-173087/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-173087/similaire/
Une année difficile,Une année difficile,18 octobre 2023,2h 00min,Comédie,France,"3,3",6167,581,"Eric Toledano,Olivier Nakache","Pio Marmaï,Jonathan Cohen,Noémie Merlant,Mathieu Amalric,Grégoire Leprince-Ringuet,Luàna Bajrami,Sandrine Briard,Margot Bancilhon,Gaïa Warnant,Oussama Kheddam,Danièle Lebrun,Alexandra Roth,Jean-François Cayrey,Marie Bouvet,Hélèna Mogelan,Benjamin Georjon,Jean-Louis Garçon,Sophie Parel,Charlie Nelson,Aïssatou Diallo Sagna,Sidonie Laurens,Julia Vivoni",Grandbrothers,"Albert et Bruno sont surendettés et en bout de course, c’est dans le chemin associatif qu’ils empruntent ensemble qu’ils croisent des jeunes militants écolos. Plus attirés par la b",https://fr.web.img6.acsta.net/c_310_420/pictures/23/06/29/13/42/2333550.jpg,https://www.allocine.fr/film/fichefilm-302829/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-302829/similaire/
Un métier sérieux,Un métier sérieux,13 septembre 2023,1h 41min,"Comédie,Comédie dramatique,Drame",France,"3,7",4821,356,Thomas Lilti,"Vincent Lacoste,François Cluzet,Adèle Exarchopoulos,Louise Bourgoin,William Lebghil,Lucie Zhang,Théo Navarro-Mussy,Léo Chalié,Bouli Lanners,Hubert Myon,Jérémy Gillet,Mustapha Abourachid,Sylvie Lachat,Christophe Ntakabanyura,Michael Perez,Valérie Crouzet,Foëd Amara,Laurence Huby,Martin Tronquart,Elliot Daurat,Rébecca Finet",,"C’est la rentrée. Une nouvelle année scolaire au collège qui voit se retrouver Pierre, Meriem, Fouad, Sophie, Sandrine, Alix et Sofiane, un groupe d’enseignants engagés et soudés. ",https://fr.web.img4.acsta.net/c_310_420/pictures/23/07/17/15/12/5444028.jpg,https://www.allocine.fr/film/fichefilm-299391/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-299391/similaire/
Un coup de dés,Un coup de dés,24 janvier 2024,1h 25min,Thriller,France,"2,7",2169,392,Yvan Attal,"Yvan Attal,Maïwenn,Guillaume Canet,Marie-Josée Croze,Alma Jodorowsky,Victor Belmondo,Michaël Erpelding,Loan Visioli,Stéphane Pézérat,Flora Djien,Javed Khan,Jade Phan-Gia,Olivier Fazio",Dan Levy,"Mathieu doit tout à son ami Vincent : sa maison, son travail, et même de lui avoir sauvé la vie il y a dix ans. Ils forment, avec leurs compagnes, un quatuor inséparable, et vivent",https://fr.web.img6.acsta.net/c_310_420/pictures/23/12/29/12/09/1178872.jpg,https://www.allocine.fr/film/fichefilm-310434/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-310434/similaire/
Élémentaire,Elemental,21 juin 2023,1h 42min,"Animation,Comédie,Famille",U.S.A.,"3,9",7166,511,,,,"Dans la ville d’Element City, le feu, l’eau, la terre et l’air vivent dans la plus parfaite harmonie. C’est ici que résident Flam, une jeune femme intrépide et vive d’esprit, au ca",https://fr.web.img6.acsta.net/c_310_420/pictures/23/06/07/14/09/5709179.jpg,https://www.allocine.fr/film/fichefilm-279115/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-279115/similaire/
Mission: Impossible – Dead Reckoning Partie 1,Mission: Impossible – Dead Reckoning Part One,12 juillet 2023,2h 43min,"Action,Aventure,Espionnage",U.S.A.,"4,0",10446,926,Christopher McQuarrie,"Tom Cruise,Hayley Atwell,Ving Rhames,Simon Pegg,Rebecca Ferguson,Vanessa Kirby,Esai Morales,Pom Klementieff,Mariela Garriga,Henry Czerny,Shea Whigham,Charles Parnell,Cary Elwes,Mark Gatiss,Indira Varma,Rob Delaney,Frederick Schmidt,Nico Toffoli,Marcin Dorocinski,Zachary Baharov,Adrian Bouchet,Ioachim Ciobanu,Christopher Sciueref,Yennis Cheung-Yan,Faycal Attougui,Gaetano Bruno",Lorne Balfe,"Dans Mission: Impossible - Dead Reckoning Partie 1, Ethan Hunt et son équipe de l’IMF se lancent dans leur mission la plus périlleuse à ce jour : traquer une effroyable nouvelle ar",https://fr.web.img4.acsta.net/c_310_420/pictures/23/06/16/09/11/1574235.jpg,https://www.allocine.fr/film/fichefilm-270935/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-270935/similaire/
L'Amour et les Forêts,L'Amour et les Forêts,24 mai 2023,1h 45min,"Drame,Thriller",France,"3,9",6042,480,Valérie Donzelli,"Virginie Efira,Melvil Poupaud,Dominique Reymond,Romane Bohringer,Virginie Ledoyen,Marie Rivière,Guang Huo,Laurence Côte,Bertrand Belin,Philippe Uchan,Salif Cissé",Gabriel Yared,"Quand Blanche croise le chemin de Gregoire, elle pense rencontrer celui qu’elle cherche. Les liens qui les unissent se tissent rapidement et leur histoire se construit dans l’empor",https://fr.web.img6.acsta.net/c_310_420/pictures/23/05/03/10/31/0533255.jpg,https://www.allocine.fr/film/fichefilm-301066/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-301066/similaire/
Le Challenge,No Hard Feelings,21 juin 2023,1h 43min,Comédie,U.S.A.,"2,7",2870,154,Gene Stupnitsky,"Jennifer Lawrence,Andrew Barth Feldman,Laura Benanti,Natalie Morales,Matthew Broderick,Scott MacArthur (II),Ebon Moss-Bachrach,Hasan Minhaj,Kyle Mooney,Quincy Dunn-Baker,Alysia Joy Powell","Mychael Danna,Jessica Weiss (II)",Maddie est sur le point de perdre sa maison d’enfance et elle pense avoir trouvé la solution à ses problèmes financiers lorsqu’elle tombe sur une offre d’emploi intrigante : parent,https://fr.web.img3.acsta.net/c_310_420/pictures/23/05/04/12/49/2864731.jpg,https://www.allocine.fr/film/fichefilm-297253/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-297253/similaire/
Un silence,Un silence,10 janvier 2024,1h 39min,Drame,"Belgique,France","2,7",1466,207,Joachim Lafosse,"Daniel Auteuil,Emmanuelle Devos,Matthieu Galoux,Jeanne Cherhal,Louise Chevillotte,Nicolas Buysse,Karim Barras,Larisa Faber,Baptiste Sornin,Massimo Riggi,Colette Kieffer,Jonas Wertz,Damien Bonnard,Raphaëlle Bruneau,Laurent Bozzi",,"Silencieuse depuis 25 ans, Astrid la femme d’un célèbre avocat voit son équilibre familial s’effondrer lorsque ses enfants se mettent en quête de justice.",https://fr.web.img3.acsta.net/c_310_420/pictures/23/09/19/13/58/2327723.jpg,https://www.allocine.fr/film/fichefilm-299455/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-299455/similaire/
Napoléon,Napoleon,22 novembre 2023,2h 38min,"Aventure,Biopic,Historique,Guerre","Grande-Bretagne,U.S.A.","2,3",9857,2122,Ridley Scott,"Joaquin Phoenix,Vanessa Kirby,Tahar Rahim,Rupert Everett,Ben Miles,Mark Bonnar,Ian McNeice,Catherine Walker,Paul Rhys,Matthew Needham,John Hollingworth,Youssef Kerkour,Scott Handy,Edouard Philipponnat,Sam Crane,Jonathan Barnwell,Phil Cornwell,Gavin Spokes,Thom Ashley,David Verrey,Paul O'Kelly,Erin Ainsworth,John Hodgkinson",Martin Phipps,L'ascension et à la chute de l'Empereur Napoléon Bonaparte. Le film retrace la conquête acharnée du pouvoir par Bonaparte à travers le prisme de ses rapports passionnels et tourmen,https://fr.web.img5.acsta.net/c_310_420/pictures/23/10/18/16/31/2876053.jpg,https://www.allocine.fr/film/fichefilm-287126/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-287126/similaire/
Le Remède à l'oubli,Znachor,27 septembre 2023,2h 20min,"Drame,Romance",Pologne,"4,1",521,91,Michal Gazda,"Leszek Lichota,Maria Kowalska,Ignacy Liss,Anna Szymanczyk,Izabela Kuna,Miroslaw Haniszewski,Artur Barcis,Jaroslaw Gruda,Malgorzata Mikolajczak,Henryk Niebudek,Mikolaj Grabowski",,"Rafał Wilczur, professeur de chirurgie respecté, est victime d'une agression et perd la mémoire suite à ses blessures, alors que sa femme vient de le quitter.",https://fr.web.img5.acsta.net/c_310_420/pictures/23/09/07/17/18/2683396.jpg,https://www.allocine.fr/film/fichefilm-319483/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-319483/similaire/
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,The Hunger Games: The Ballad of Songbirds and Snakes,15 novembre 2023,2h 38min,"Action,Aventure,Science Fiction",U.S.A.,"3,7",6379,474,Francis Lawrence,"Tom Blyth,Rachel Zegler,Peter Dinklage,Jason Schwartzman,Hunter Schafer,Josh Andrés Rivera,Viola Davis,Fionnula Flanagan,Ashley Liao,Zoe Renee,Mackenzie Lansing,Dimitri Abold,Kjell Brutscheidt,Laurel Marsden,Amélie Hoeferle,Athena Strates",James Newton Howard,"Le jeune Coriolanus est le dernier espoir de sa lignée, la famille Snow autrefois riche et fière est aujourd’hui tombée en disgrâce dans un Capitole d'après-guerre. À l’approche de",https://fr.web.img5.acsta.net/c_310_420/pictures/23/09/20/16/33/4604785.jpg,https://www.allocine.fr/film/fichefilm-258080/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-258080/similaire/
Beau Is Afraid,Beau Is Afraid,26 avril 2023,2h 59min,"Aventure,Comédie,Drame",U.S.A.,"3,2",1838,173,Ari Aster,"Joaquin Phoenix,Nathan Lane,Amy Ryan,Stephen McKinley Henderson,Denis Ménochet,Kylie Rogers,Armen Nahapetian,Zoe Lister-Jones,Parker Posey,Patti LuPone,Richard Kind,Hayley Squires,Julian Richings,Michael Esper,Michael Gandolfini,Bill Hader,Catherine Bérubé,Bradley Fisher,Manuel Tadros,Tyrone Benskin,Archie Madekwe,Luis Oliva,Patrick Kwok-Choon,Théodore Pellerin",Bobby Krlic,Beau tente désespérément de rejoindre sa mère. Mais l’univers semble se liguer contre lui…,https://fr.web.img4.acsta.net/c_310_420/pictures/23/04/05/11/32/2503739.jpg,https://www.allocine.fr/film/fichefilm-283915/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-283915/similaire/
Le Ravissement,Le Ravissement,11 octobre 2023,1h 37min,Drame,France,"4,0",1909,176,Iris Kaltenbäck,"Hafsia Herzi,Alexis Manenti,Nina Meurisse,Younès Boucif,Ana Blagojevič,Grégoire Didelot,Mathieu Perotto,Fabien Giameluca,Brigitte Froment,Marwan Tinhougga",Alexandre de la Baume,"Comment la vie de Lydia, sage-femme très investie dans son travail, a-t-elle déraillé ? Est-ce sa rupture amoureuse, la grossesse de sa meilleure amie Salomé, ou la rencontre de Mi",https://fr.web.img6.acsta.net/c_310_420/pictures/23/08/31/16/29/0547250.jpg,https://www.allocine.fr/film/fichefilm-302951/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-302951/similaire/
Scandaleusement vôtre,Wicked Little Letters,13 mars 2024,1h 40min,"Comédie,Policier,Drame","Grande-Bretagne,France","3,6",1718,148,Thea Sharrock,"Olivia Colman,Jessie Buckley,Anjana Vasan,Joanna Scanlan,Gemma Jones,Malachi Kirby,Lolly Adefope,Eileen Atkins,Timothy Spall,Hugh Skinner,Paul Chahidi,Jason Watkins,Richard Goulding",Isobel Waller-Bridge,"Littlehampton, 1920. Lorsque Edith Swan commence à recevoir des lettres anonymes truffées d'injures, Rose Gooding, sa voisine irlandaise à l’esprit libre et au langage fleuri, est ",https://fr.web.img5.acsta.net/c_310_420/pictures/24/01/30/11/42/4484085.jpg,https://www.allocine.fr/film/fichefilm-304573/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-304573/similaire/
Le Déserteur,The Vanishing Soldier,24 avril 2024,1h 38min,Drame,Israël,"3,5",303,41,Dani Rosenberg,"Ido Tako,Mika Reiss,Efrat-Ben Tzur,Tiki Dayan,Shmulik Cohen",Yuval Semo,"Shlomi, un soldat israélien de dix-huit ans, fuit le champ de bataille pour rejoindre sa petite amie à Tel Aviv. Errant dans une ville à la fois paranoïaque et insouciante, il fini",https://fr.web.img2.acsta.net/c_310_420/img/6e/c3/6ec30c03943a98e2079f23b0d01dbd3e.jpg,https://www.allocine.fr/film/fichefilm-317830/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-317830/similaire/
La Nouvelle femme,La Nouvelle femme,13 mars 2024,1h 39min,"Drame,Historique","France,Italie","3,8",845,122,Léa Todorov,"Jasmine Trinca,Leïla Bekhti,Rafaëlle Sonneville-Caby,Raffaele Esposito,Laura Borelli,Nancy Huston,Agathe Bonitzer,Sébastien Pouderoux,Pietro Ragusa,Stefano Abbati,Gianfranco Poddighe,Patrizia La Fonte,Roberto Zibetti",,"En 1900, Lili d’Alengy, célèbre courtisane parisienne, a un secret honteux - sa fille Tina, née avec un handicap. Peu disposée à s’occuper d’une enfant qui menace sa carrière, elle",https://fr.web.img6.acsta.net/c_310_420/pictures/24/02/05/16/45/3651531.jpg,https://www.allocine.fr/film/fichefilm-289562/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-289562/similaire/
Sharper,Sharper,17 février 2023,1h 56min,"Drame,Thriller",U.S.A.,"3,6",582,45,Benjamin Caron,"Julianne Moore,Briana Middleton,Sebastian Stan,Hannah Dunne,Giullian Yao Gioiello,Phillip Johnson Richardson,Kerry Flanagan,Quincy Dunn-Baker,Blaise Corrigan,Justice Smith,John Lithgow,Darren Goldstein,Josh Drennen,Lucy Taylor,Emily Cass McDonnell,Brian Rojas",,"Sharper dévoile un New York secret, des luxueux appartements aux coins sombre du Queens. Lorsque les apparences sont trompeuses, les motivations sont douteuses et les espoirs contr",https://fr.web.img5.acsta.net/c_310_420/pictures/23/01/12/16/32/0965514.jpg,https://www.allocine.fr/film/fichefilm-284786/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-284786/similaire/
Voleuses,Voleuses,1 novembre 2023,1h 54min,"Action,Comédie",France,"2,6",3114,466,Mélanie Laurent,"Adèle Exarchopoulos,Mélanie Laurent,Manon Bresch,Félix Moati,Philippe Katerine,Isabelle Adjani,Mohamed Badissy,Emmanuel Lanzi",,"Carole et Alex sont deux voleuses de génie, et meilleures amies depuis toujours. Sous la coupe de Marraine depuis des années, elles rêvent d'être libres. Avec l’aide de Sam, une ch",https://fr.web.img2.acsta.net/c_310_420/pictures/23/09/25/12/28/1885130.jpg,https://www.allocine.fr/film/fichefilm-307110/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-307110/similaire/
Le Livre des solutions,Le Livre des solutions,13 septembre 2023,1h 42min,"Comédie,Comédie dramatique,Drame",France,"2,9",5194,528,Michel Gondry,"Pierre Niney,Blanche Gardin,Frankie Wallach,Camille Rutherford,Françoise Lebrun,Vincent Elbaz,Mourad Boudaoud,Lucas Noël,Sting",Etienne Charry,"Marc s'enfuit avec toute son équipe dans un petit village des Cévennes pour finir son film chez sa tante Denise. Sur place, sa créativité se manifeste par un million d'idées qui le",https://fr.web.img6.acsta.net/c_310_420/pictures/23/08/01/12/15/5871398.jpg,https://www.allocine.fr/film/fichefilm-297560/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-297560/similaire/
Le Théorème de Marguerite,Le Théorème de Marguerite,1 novembre 2023,1h 54min,"Comédie,Comédie dramatique,Drame","France,Suisse","3,9",2827,228,Anna Novion,"Ella Rumpf,Jean-Pierre Darroussin,Clotilde Courau,Julien Frison,Sonia Bonny,Maurice Cheng,Idir Azougli,Camille de Sablet,Ava Baya,Gautier Boxebeld,Leila Muse,Édouard Sulpice,Dominique Ratonnat",Pascal Bideau,"L'avenir de Marguerite, brillante élève en Mathématiques à l'ENS, semble tout tracé. Seule fille de sa promo, elle termine une thèse qu’elle doit exposer devant un parterre de cher",https://fr.web.img4.acsta.net/c_310_420/pictures/23/09/19/12/02/1154112.jpg,https://www.allocine.fr/film/fichefilm-302382/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-302382/similaire/
Saltburn,Saltburn,22 décembre 2023,2h 07min,"Comédie,Drame,Thriller",U.S.A.,"3,5",2575,176,Emerald Fennell,"Barry Keoghan,Jacob Elordi,Rosamund Pike,Archie Madekwe,Alison Oliver,Carey Mulligan,Richard E. Grant,Joshua McGuire,Reece Shearsmith,Lolly Adefope,Paul Rhys,Sadie Soverall,Michelle Thomas,Dorothy Atkinson,Shaun Dooley",Anthony Willis (II),"L'étudiant Oliver Quick, qui peine à trouver sa place à l'université d'Oxford, se retrouve entraîné dans le monde du charmant et aristocratique Felix Catton, qui l'invite à Saltbur",https://fr.web.img4.acsta.net/c_310_420/pictures/23/10/19/09/57/4070518.jpg,https://www.allocine.fr/film/fichefilm-304516/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-304516/similaire/
Le Procès Goldman,Le Procès Goldman,27 septembre 2023,1h 56min,"Policier,Drame,Historique,Judiciaire",France,"3,9",4683,302,Cédric Kahn,"Arieh Worthalter,Arthur Harari,Stéphan Guérin-Tillié,Nicolas Briançon,Aurélien Chaussade,Christian Mazzuchini,Jeremy Lewin,Jerzy Radziwilowicz,Chloé Lecerf,Laetitia Masson,Arthur Verret,Priscilla Lopes,Paul Jeanson,Xavier Aubert,Maxime Tshibangu,Ambroise Sabbagh",,"En avril 1976, débute le deuxième procès de Pierre Goldman, militant d’extrême gauche, condamné en première instance à la réclusion criminelle à perpétuité pour quatre braquages à ",https://fr.web.img6.acsta.net/c_310_420/pictures/23/06/27/12/21/2686698.jpg,https://www.allocine.fr/film/fichefilm-299937/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-299937/similaire/
Air,Air,12 mai 2023,1h 52min,Drame,U.S.A.,"3,9",1985,107,Ben Affleck,"Matt Damon,Viola Davis,Ben Affleck,Jason Bateman,Chris Tucker,Marlon Wayans,Chris Messina,Julius Tennon,Matthew Maher,Gustaf Skarsgård,Barbara Sukowa,Tom Papa,Jessica Green (II),Joel Gretsch,Dan Bucatinsky",,"Sonny Vaccaro, le directeur du marketing sportif de chez Nike poursuit sans relâche Michael Jordan pour conclure un partenariat historique, avec son acolyte, Phil Knight, milliarda",https://fr.web.img4.acsta.net/c_310_420/pictures/23/02/20/12/30/3178022.jpg,https://www.allocine.fr/film/fichefilm-303794/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-303794/similaire/
La Petite sirène,The Little Mermaid,24 mai 2023,2h 16min,"Aventure,Famille,Fantastique",U.S.A.,"2,4",5901,1309,Rob Marshall,"Halle Bailey,Jonah Hauer-King,Melissa McCarthy,Javier Bardem,Noma Dumezweni,Art Malik,Jessica Alexander,Martina Laird,Christopher Fairbank,John Dagleish,Jude Akuwudike,Lorena Andrea,Simone Ashley,Russell Balogh,Jodi Benson,Adrian Christopher,Lin-Manuel Miranda",Alan Menken,"Les années 1830, dans les eaux d'une île fictive des Caraïbes. Ariel, la benjamine des filles du roi Triton, est une jeune sirène belle et fougueuse dotée d’un tempérament d’aventu",https://fr.web.img5.acsta.net/c_310_420/pictures/23/03/13/10/44/5295339.jpg,https://www.allocine.fr/film/fichefilm-247753/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-247753/similaire/
Spider-Man : Across The Spider-Verse,Spider-Man: Across The Spider-Verse,31 mai 2023,2h 21min,"Action,Aventure,Animation,Fantastique",U.S.A.,"4,4",9817,744,,,,"Après avoir retrouvé Gwen Stacy, Spider-Man, le sympathique héros originaire de Brooklyn, est catapulté à travers le Multivers, où il rencontre une équipe de Spider-Héros chargée d",https://fr.web.img6.acsta.net/c_310_420/pictures/23/05/11/10/00/1986933.jpg,https://www.allocine.fr/film/fichefilm-269975/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-269975/similaire/
Cash,Cash,6 juillet 2023,1h 35min,"Comédie,Drame",France,"3,6",2181,152,Jérémie Rozan,"Raphaël Quenard,Agathe Rousselle,Igor Gotesman,Antoine Gouy,Youssef Hajdi,Grégoire Colin,Nina Meurisse,Stephan Wojtowicz,Slimane Dazi,Madeleine Baudot,Nicolas de Lavergne,Foued Nabba,Younès Boucif,Walid Ben Mabrouk,Irina Muluile,Ludovik,Nicolas Martinez",David Sztanke,"À Chartres, les Breuil, à la tête d’un important groupe de parfums, règnent sur la ville de père en fils. Toujours à Chartres, mais à des années-lumière de ce monde de luxe, Daniel",https://fr.web.img6.acsta.net/c_310_420/pictures/23/07/06/10/03/4585086.jpg,https://www.allocine.fr/film/fichefilm-304853/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-304853/similaire/
Le Moine et le fusil,The Monk And The Gun,26 juin 2024,1h 47min,Comédie dramatique,"Bhoutan,Taïwan","3,9",559,81,Pawo Choyning Dorji,"Tandin Wangchuk,Kelsang Choejay,Deki Lhamo,Pema Zangmo Sherpa,Tandin Sonam,Harry Einhorn,Choeying Jatsho,Tandin Phubz",Frédéric Alvarez,"2006. Le Bhoutan s’ouvre à la modernisation et découvre Internet, la télévision... et la démocratie. Pour apprendre à son peuple à voter, le gouvernement organise des « élections b",https://fr.web.img4.acsta.net/c_310_420/img/8f/85/8f85886c4c9d675df032ff382b67395f.jpg,https://www.allocine.fr/film/fichefilm-315058/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-315058/similaire/
The Covenant,The Covenant,23 juin 2023,2h 03min,"Action,Thriller,Guerre","Grande-Bretagne,U.S.A.","4,1",2603,169,Guy Ritchie,"Jake Gyllenhaal,Dar Salim,Alexander Ludwig,Antony Starr,Emily Beecham,Jason Wong,Bobby Schofield,Swen Temmel,Sean Sagar,Reza Diako,Rhys Yates,Hadi Khanjanpour,Gary Anthony Stennette,Fariba Sheikhan,Ash Goldeh,Cyrus Khodaveisi,Jonny Lee Miller",Christopher Benstead,"Lors de sa dernière mission en Afghanistan, le sergent John Kinley fait équipe avec l'interprète Ahmed pour arpenter la région. Lorsque leur unité tombe dans une embuscade au cours",https://fr.web.img3.acsta.net/c_310_420/pictures/23/02/03/11/15/3211756.jpg,https://www.allocine.fr/film/fichefilm-297981/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-297981/similaire/
Les Petites victoires,Les Petites victoires,1 mars 2023,1h 30min,Comédie,France,"3,7",3601,452,Mélanie Auffret,"Michel Blanc,Julia Piaton,Lionel Abelanski,Marie Bunel,Marie-Pierre Casey,Sébastien Chassagne,India Hair,Bruno Raffaelli,Géraldine Schitter,Caroline Ferrus,Franck Trillot,Odette Simoneau,Cathy Cerda,Thierry Nenez,Benoît Moret,Grégoire Bonnet,Eddy Del Pino,Stéphane Hausauer",Julien Glabs,"Entre ses obligations de maire et son rôle d'institutrice au sein du petit village de Kerguen, les journées d’Alice sont déjà bien remplies. L’arrivée dans sa classe d’Emile, un se",https://fr.web.img6.acsta.net/c_310_420/pictures/23/01/23/15/57/5037530.jpg,https://www.allocine.fr/film/fichefilm-295765/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-295765/similaire/
Making Of,Making Of,10 janvier 2024,1h 54min,Comédie,France,"3,1",2234,207,Cédric Kahn,"Denis Podalydès,Jonathan Cohen,Stefan Crepon,Souheila Yacoub,Emmanuelle Bercot,Xavier Beauvois,Valérie Donzelli,Riad Gahmi,Thaïs Vauquières,Orlando Vauthier,Thomas Silberstein,David Olivier Fischer,Karim Seghair,Antoine Berry-Roger,Emilia Derou-Bernal,Sabrina Seyvecou,Côme Levin,Ambroise Sabbagh",,"Simon, réalisateur aguerri, débute le tournage d’un film racontant le combat d’ouvriers pour sauver leur usine. Mais entre les magouilles de son producteur, des acteurs incontrôlab",https://fr.web.img6.acsta.net/c_310_420/pictures/23/12/08/09/30/4432840.jpg,https://www.allocine.fr/film/fichefilm-300484/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-300484/similaire/
Hit Man,Hit Man,4 septembre 2024,1h 50min,"Comédie,Romance,Thriller",U.S.A.,"3,2",1126,108,Richard Linklater,"Glen Powell,Adria Arjona,Retta,Austin Amelio,Molly Kate Bernard,Gralen Bryant Banks,Ritchie Montgomery,Beth Bailey,Jo Ann Robinson,Morgana Shaw,Mike Markoff,Jordan Salloum,Kate Adair,Richard Robichaux,Evan Holtzman,Kim Baptiste,Bryant Carroll",Graham Reynolds,"Professeur de psycho et de philo, Gary Johnson vit seul avec ses deux chats dans un petit pavillon. Il mène une existence ordinaire si ce n'est qu'il arrondit ses fins de mois en e",https://fr.web.img3.acsta.net/c_310_420/img/2a/60/2a603393b4214f5ba939812cf4dd4a58.jpg,https://www.allocine.fr/film/fichefilm-304509/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-304509/similaire/
Iris et les hommes,Iris et les hommes,3 janvier 2024,1h 38min,"Comédie,Comédie dramatique,Drame,Romance",France,"2,3",1870,245,Caroline Vignal,"Laure Calamy,Vincent Elbaz,Suzanne de Baecque,Sylvain Katan,Laurent Poitrenaux,Izm,Nicolas Godart,Alexandre Steiger,Myriem Akheddiou,Pascal Rénéric,Olivia Côte",Benjamin Esdraffo,"Un mari formidable, deux filles parfaites, un cabinet dentaire florissant : tout va bien pour Iris. Mais depuis quand n’a-t-elle pas fait l’amour ? Peut-être est-il temps de prendr",https://fr.web.img6.acsta.net/c_310_420/pictures/23/11/20/10/50/5902027.jpg,https://www.allocine.fr/film/fichefilm-307775/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-307775/similaire/
Creation of the Gods I,Feng shen Di yi bu: Zhao ge feng yun,10 juillet 2024,2h 28min,"Action,Aventure,Drame,Fantastique,Historique",Chine,"3,5",374,60,Wuershan,"Bo Huang,Fei Hsiang,Li Xuejian,Yu Xia,Kun Chen,Quan Yuan,Yang Le,Yosh Yu",Gordy Haab,Creation of the Gods est l'adaptation d'une des plus grandes légendes chinoises. Le Prince Yin Shou tente de monter sur le trône du royaume des Shang dans le sang avec l’aide de sa,https://fr.web.img2.acsta.net/c_310_420/img/77/f4/77f46591a8540b61087ec6aa39b61f72.jpg,https://www.allocine.fr/film/fichefilm-276497/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-276497/similaire/
Past Lives – Nos vies d’avant,Past Lives,13 décembre 2023,1h 46min,Drame,U.S.A.,"4,1",3449,228,Celine Song,"Greta Lee,Yoo Teo,John Magaro,Seung-ah Moon,Seung-min Leem,Ji-Hye Yun,Choi Won Young,Ahn Min-Young,Jojo T. Gibbs,Emily Cass McDonnell,Kristen Sieh,Federico Rodriguez,Seung-eon Hwang,Jane Kim","Christopher Bear,Daniel Rossen","A 12 ans, Nora et Hae Sung sont amis d’enfance, amoureux platoniques. Les circonstances les séparent. A 20 ans, le hasard les reconnecte, pour un temps. A 30 ans, ils se retrouvent",https://fr.web.img2.acsta.net/c_310_420/pictures/23/06/07/15/00/2524425.jpg,https://www.allocine.fr/film/fichefilm-295050/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-295050/similaire/
